GEO_ID	REGION	DIVISION	STATEFP	STATENS	STUSPS	NAME	LAT	LON	"LAT,LON"	ID	ADDRESS
1342	1	2	42	1779798	PA	Pennsylvania	41.165717	-76.458409	"41.165717,-76.458409"	1342	"145 Milroy Rd, Millville, PA 17846, USA"
1343	1	2	42	1779798	PA	Pennsylvania	41.035517	-75.717754	"41.035517,-75.717754"	1343	"State Highway 534, White Haven, PA 18661, USA"
1344	1	2	34	1779795	NJ	New Jersey	40.90057	-74.980066	"40.90057,-74.980066"	1344	"334 Delaware Rd, Blairstown, NJ 07825, USA"
1345	1	2	34	1779795	NJ	New Jersey	40.760905	-74.245434	"40.760905,-74.245434"	1345	"561 Lincoln Ave, Orange, NJ 07050, USA"
1346	1	2	36	1779796	NY	New York	40.616553	-73.513942	"40.616553,-73.513942"	1346	"Jones Beach Causeway, Wantagh, NY 11793, USA"
1347	4	9	15	1779782	HI	Hawaii	22.118044	-159.425687	"22.118044,-159.425687"	1347	"7101-7154 Moalepe Rd, Kapaa, HI 96746, USA"
1348	4	9	6	1779778	CA	California	40.009618	-123.801368	"40.009618,-123.801368"	1348	"750 Us Highway 101, Garberville, CA 95542, USA"
1349	4	9	6	1779778	CA	California	40.187677	-123.089143	"40.187677,-123.089143"	1349	"Kesley Peck 2N74, Trinity National Forest, Mad River, CA 95552, USA"
1350	4	9	6	1779778	CA	California	40.361254	-122.373164	"40.361254,-122.373164"	1350	"17875 Evergreen Rd, Cottonwood, CA 96022, USA"
1351	4	9	6	1779778	CA	California	40.530313	-121.653497	"40.530313,-121.653497"	1351	"State Highway 44, Shingletown, CA 96088, USA"
1352	4	9	6	1779778	CA	California	40.694816	-120.930214	"40.694816,-120.930214"	1352	"Unnamed Rd, Lassen National Forest, CA, USA"
1353	4	9	6	1779778	CA	California	40.85473	-120.203387	"40.85473,-120.203387"	1353	"736 Marr Rd, Ravendale, CA 96123, USA"
1354	4	8	32	1779793	NV	Nevada	41.010019	-119.473092	"41.010019,-119.473092"	1354	"Unnamed Rd, Gerlach, NV 89412, USA"
1355	4	8	32	1779793	NV	Nevada	41.16065	-118.739407	"41.16065,-118.739407"	1355	"Unnamed Rd, Winnemucca, NV 89445, USA"
1356	4	8	32	1779793	NV	Nevada	41.306591	-118.002412	"41.306591,-118.002412"	1356	"Unnamed Rd, Winnemucca, NV 89445, USA"
1357	4	8	32	1779793	NV	Nevada	41.447809	-117.262192	"41.447809,-117.262192"	1357	"Unnamed Rd, NV, USA"
1358	4	8	32	1779793	NV	Nevada	41.584274	-116.518833	"41.584274,-116.518833"	1358	"Unnamed Rd, NV, USA"
1359	4	8	32	1779793	NV	Nevada	41.715956	-115.772423	"41.715956,-115.772423"	1359	"National Forest Develop Road 034 Trail, NV, USA"
1360	4	8	32	1779793	NV	Nevada	41.842825	-115.023054	"41.842825,-115.023054"	1360	"Unnamed Rd, NV, USA"
1361	4	8	32	1779793	NV	Nevada	41.964855	-114.270819	"41.964855,-114.270819"	1361	"Unnamed Rd, NV, USA"
1362	4	8	16	1779783	ID	Idaho	42.082017	-113.515814	"42.082017,-113.515814"	1362	"Narrows Rd, Malta, ID 83342, USA"
1363	4	8	16	1779783	ID	Idaho	42.194286	-112.758139	"42.194286,-112.758139"	1363	"Holbrook Black Pine Rd, Holbrook, ID 83243, USA"
1364	4	8	16	1779783	ID	Idaho	42.301637	-111.997892	"42.301637,-111.997892"	1364	"U.S. 91, Swanlake, ID 83281, USA"
1365	4	8	16	1779783	ID	Idaho	42.404045	-111.235178	"42.404045,-111.235178"	1365	"Unnamed Rd, Targhee National Forest, Montpelier, ID 83254, USA"
1366	4	8	56	1779807	WY	Wyoming	42.501488	-110.470103	"42.501488,-110.470103"	1366	"Big Piney, WY 83113, USA"
1367	4	8	56	1779807	WY	Wyoming	42.593944	-109.702772	"42.593944,-109.702772"	1367	"Blue Rim Rd, Boulder, WY 82923, USA"
1368	4	8	56	1779807	WY	Wyoming	42.681392	-108.933296	"42.681392,-108.933296"	1368	"Unnamed Rd, Shoshone National Forest, Lander, WY 82520, USA"
1369	4	8	56	1779807	WY	Wyoming	42.763813	-108.161785	"42.763813,-108.161785"	1369	"Unnamed Rd, Riverton, WY 82501, USA"
1370	4	8	56	1779807	WY	Wyoming	42.841186	-107.388354	"42.841186,-107.388354"	1370	"County Road 321, Casper, WY 82604, USA"
1371	4	8	56	1779807	WY	Wyoming	42.913496	-106.613116	"42.913496,-106.613116"	1371	"Unnamed Rd, Casper, WY 82604, USA"
1372	4	8	56	1779807	WY	Wyoming	42.980725	-105.836189	"42.980725,-105.836189"	1372	"Unnamed Rd, Glenrock, WY 82637, USA"
1373	4	8	56	1779807	WY	Wyoming	43.042859	-105.057691	"43.042859,-105.057691"	1373	"Walker Creek Rd, Douglas, WY 82633, USA"
1374	4	8	56	1779807	WY	Wyoming	43.099882	-104.277741	"43.099882,-104.277741"	1374	"Boner Rd, Lusk, WY 82225, USA"
1375	2	4	46	1785534	SD	South Dakota	43.151782	-103.496461	"43.151782,-103.496461"	1375	"Unnamed Rd, Buffalo Gap National Grassland, Hot Springs, SD 57747, USA"
1376	2	4	46	1785534	SD	South Dakota	43.198547	-102.713972	"43.198547,-102.713972"	1376	"Unnamed Rd, Oglala, SD 57764, USA"
1377	2	4	46	1785534	SD	South Dakota	43.240167	-101.930398	"43.240167,-101.930398"	1377	"Unnamed Rd, Allen, SD 57714, USA"
1378	2	4	46	1785534	SD	South Dakota	43.276631	-101.145865	"43.276631,-101.145865"	1378	"He Dog Rd, Parmelee, SD 57566, USA"
1379	2	4	46	1785534	SD	South Dakota	43.307932	-100.360496	"43.307932,-100.360496"	1379	"Unnamed Rd, Mission, SD 57555, USA"
1380	2	4	46	1785534	SD	South Dakota	43.334062	-99.574419	"43.334062,-99.574419"	1380	"330th Ave, Dallas, SD 57529, USA"
1381	2	4	46	1785534	SD	South Dakota	43.355015	-98.78776	"43.355015,-98.78776"	1381	"278th St, Platte, SD 57369, USA"
1382	2	4	46	1785534	SD	South Dakota	43.370786	-98.000647	"43.370786,-98.000647"	1382	"40927-40961 277th St, Parkston, SD 57366, USA"
1383	2	4	46	1785534	SD	South Dakota	43.381372	-97.213208	"43.381372,-97.213208"	1383	"44901-44983 276th St, Parker, SD 57053, USA"
1384	2	4	19	1779785	IA	Iowa	43.38677	-96.425571	"43.38677,-96.425571"	1384	"1800-1848 Chestnut Ave, Inwood, IA 51240, USA"
1385	2	4	19	1779785	IA	Iowa	43.386979	-95.637865	"43.386979,-95.637865"	1385	"5809-5849 180th St, Sibley, IA 51249, USA"
1386	2	4	19	1779785	IA	Iowa	43.381998	-94.850217	"43.381998,-94.850217"	1386	"3799 180th St, Estherville, IA 51334, USA"
1387	2	4	19	1779785	IA	Iowa	43.37183	-94.062758	"43.37183,-94.062758"	1387	"2001-2059 420th St, Lakota, IA 50451, USA"
1388	2	4	19	1779785	IA	Iowa	43.356477	-93.275614	"43.356477,-93.275614"	1388	"1201-1249 County Highway A38, Kensett, IA 50448, USA"
1389	2	4	19	1779785	IA	Iowa	43.335941	-92.488914	"43.335941,-92.488914"	1389	"3999-4373 125th St, Riceville, IA 50466, USA"
1390	2	4	19	1779785	IA	Iowa	43.310228	-91.702785	"43.310228,-91.702785"	1390	"2525 155th Ave, Decorah, IA 52101, USA"
1391	2	3	55	1779806	WI	Wisconsin	43.279343	-90.917354	"43.279343,-90.917354"	1391	"53100-53198 County Rd S, Gays Mills, WI 54631, USA"
1392	2	3	55	1779806	WI	Wisconsin	43.243295	-90.132749	"43.243295,-90.132749"	1392	"County Road B, Spring Green, WI 53588, USA"
1393	2	3	55	1779806	WI	Wisconsin	43.20209	-89.349093	"43.20209,-89.349093"	1393	"6538-6562 Linden Dr, Windsor, WI 53598, USA"
1394	2	3	55	1779806	WI	Wisconsin	43.155739	-88.566513	"43.155739,-88.566513"	1394	"Rock River Rd, Watertown, WI 53094, USA"
1395	2	3	55	1779806	WI	Wisconsin	43.104252	-87.78513	"43.104252,-87.78513"	1395	"950 W Dean Rd, River Hills, WI 53217, USA"
1396	2	3	26	1779789	MI	Michigan	43.04764	-87.005069	"43.04764,-87.005069"	1396	"Ottawa, MI, USA"
1397	2	3	26	1779789	MI	Michigan	42.985918	-86.226449	"42.985918,-86.226449"	1397	"17620 Buchanan St, Grand Haven, MI 49417, USA"
1398	2	3	26	1779789	MI	Michigan	42.919099	-85.449391	"42.919099,-85.449391"	1398	"2585 Shadlow Trail SE, Ada, MI 49301, USA"
1399	2	3	26	1779789	MI	Michigan	42.847197	-84.674013	"42.847197,-84.674013"	1399	"7152-7998 W Howe Rd, DeWitt, MI 48820, USA"
1400	2	3	26	1779789	MI	Michigan	42.770231	-83.900432	"42.770231,-83.900432"	1400	"11101-11599 Lutz Rd, Linden, MI 48451, USA"
1401	2	3	26	1779789	MI	Michigan	42.688216	-83.128763	"42.688216,-83.128763"	1401	"1009 Inglewood Ave, Rochester, MI 48307, USA"
1402	1	2	42	1779798	PA	Pennsylvania	42.310067	-80.063442	"42.310067,-80.063442"	1402	"Erie, PA, USA"
1403	1	2	36	1779796	NY	New York	42.203114	-79.302993	"42.203114,-79.302993"	1403	"3731 Towerville Rd, Jamestown, NY 14701, USA"
1404	1	2	36	1779796	NY	New York	42.09124	-78.545106	"42.09124,-78.545106"	1404	"4406 Lower Birch Run Rd, Allegany, NY 14706, USA"
1405	1	2	42	1779798	PA	Pennsylvania	41.974471	-77.789883	"41.974471,-77.789883"	1405	"Morley Rd, Genesee, PA 16923, USA"
1406	1	2	42	1779798	PA	Pennsylvania	41.852832	-77.037421	"41.852832,-77.037421"	1406	"3-5 Kingsley Rd, Mansfield, PA 16933, USA"
1407	1	2	42	1779798	PA	Pennsylvania	41.726352	-76.287817	"41.726352,-76.287817"	1407	"Campbells Hill, Wyalusing, PA 18853, USA"
1408	1	2	42	1779798	PA	Pennsylvania	41.595056	-75.541166	"41.595056,-75.541166"	1408	"1 Carbondale Rd, Jermyn, PA 18433, USA"
1409	1	2	36	1779796	NY	New York	41.458976	-74.797558	"41.458976,-74.797558"	1409	"1500-1564 White Rd, Glen Spey, NY 12737, USA"
1410	1	2	36	1779796	NY	New York	41.318139	-74.057082	"41.318139,-74.057082"	1410	"431-433 U.S. Route 6 in Illinois, Central Valley, NY 10917, USA"
1411	1	1	9	1779780	CT	Connecticut	41.172578	-73.319825	"41.172578,-73.319825"	1411	"31-299 Wellington Dr, Fairfield, CT 06824, USA"
1412	1	2	36	1779796	NY	New York	41.022323	-72.58587	"41.022323,-72.58587"	1412	"2879 Ruth Road Ext, Mattituck, NY 11952, USA"
1413	4	9	6	1779778	CA	California	40.555603	-124.037749	"40.555603,-124.037749"	1413	"HRC Road 24, Carlotta, CA 95528, USA"
1414	4	9	6	1779778	CA	California	40.735131	-123.320291	"40.735131,-123.320291"	1414	"Unnamed Rd, Trinity National Forest, Big Bar, CA 96010, USA"
1415	4	9	6	1779778	CA	California	40.910144	-122.598988	"40.910144,-122.598988"	1415	"Eastside Rd, Shasta National Forest, Lakehead, CA 96051, USA"
1416	4	9	6	1779778	CA	California	41.080602	-121.873908	"41.080602,-121.873908"	1416	"99-95 Gun Shot Rd, Shasta National Forest, Big Bend, CA 96011, USA"
1417	4	9	6	1779778	CA	California	41.24647	-121.145124	"41.24647,-121.145124"	1417	"4685 Co Rd91 Lookout Hckmre, Lookout, CA 96054, USA"
1418	4	9	6	1779778	CA	California	41.407713	-120.412708	"41.407713,-120.412708"	1418	"County Road 57, Alturas, CA 96101, USA"
1419	4	8	32	1779793	NV	Nevada	41.564294	-119.676738	"41.564294,-119.676738"	1419	"Unnamed Rd, NV, USA"
1420	4	8	32	1779793	NV	Nevada	41.716181	-118.937294	"41.716181,-118.937294"	1420	"Unnamed Rd, Winnemucca, NV 89445, USA"
1421	4	8	32	1779793	NV	Nevada	41.86334	-118.194458	"41.86334,-118.194458"	1421	"Unnamed Rd, Orovada, NV 89425, USA"
1422	4	9	41	1155107	OR	Oregon	42.005738	-117.448314	"42.005738,-117.448314"	1422	"Unnamed Rd, NV, USA"
1423	4	8	16	1779783	ID	Idaho	42.143346	-116.698952	"42.143346,-116.698952"	1423	"Unnamed Rd, ID, USA"
1424	4	8	16	1779783	ID	Idaho	42.276132	-115.946461	"42.276132,-115.946461"	1424	"State Highway 51, ID, USA"
1425	4	8	16	1779783	ID	Idaho	42.404067	-115.190934	"42.404067,-115.190934"	1425	"Unnamed Rd, ID, USA"
1426	4	8	16	1779783	ID	Idaho	42.527122	-114.432468	"42.527122,-114.432468"	1426	"2330 Orchard Dr E, Kimberly, ID 83341, USA"
1427	4	8	16	1779783	ID	Idaho	42.645271	-113.67116	"42.645271,-113.67116"	1427	"Meridian Rd, Rupert, ID 83350, USA"
1428	4	8	16	1779783	ID	Idaho	42.758486	-112.907111	"42.758486,-112.907111"	1428	"3006-3050 S Lake Channel Rd, American Falls, ID 83211, USA"
1429	4	8	16	1779783	ID	Idaho	42.866743	-112.140425	"42.866743,-112.140425"	1429	"Caribou National Forest Road 13, Targhee National Forest, Inkom, ID 83245, USA"
1430	4	8	16	1779783	ID	Idaho	42.970016	-111.371206	"42.970016,-111.371206"	1430	"Wayan Loop Rd, Wayan, ID 83285, USA"
1431	4	8	56	1779807	WY	Wyoming	43.068283	-110.599562	"43.068283,-110.599562"	1431	"715 Upper Hoback Road 23/174, Teton National Forest, Pinedale, WY 82941, USA"
1432	4	8	56	1779807	WY	Wyoming	43.161522	-109.825604	"43.161522,-109.825604"	1432	"Jim Creek Rd, Bridger National Forest, Cora, WY 82925, USA"
1433	4	8	56	1779807	WY	Wyoming	43.249711	-109.049442	"43.249711,-109.049442"	1433	"9708-9780 U.S. Route 26 in Nebraska, Crowheart, WY 82512, USA"
1434	4	8	56	1779807	WY	Wyoming	43.332831	-108.271193	"43.332831,-108.271193"	1434	"W Shore Dr, Shoshoni, WY 82649, USA"
1435	4	8	56	1779807	WY	Wyoming	43.410861	-107.49097	"43.410861,-107.49097"	1435	"Unnamed Rd, Lysite, WY 82642, USA"
1436	4	8	56	1779807	WY	Wyoming	43.483786	-106.708893	"43.483786,-106.708893"	1436	"19849-19899 County Road 111, Kaycee, WY 82639, USA"
1437	4	8	56	1779807	WY	Wyoming	43.551586	-105.92508	"43.551586,-105.92508"	1437	"Unnamed Rd, Gillette, WY 82718, USA"
1438	4	8	56	1779807	WY	Wyoming	43.614249	-105.139654	"43.614249,-105.139654"	1438	"Unnamed Rd, Thunder Basin National Grassland, Gillette, WY 82718, USA"
1439	4	8	56	1779807	WY	Wyoming	43.671757	-104.352737	"43.671757,-104.352737"	1439	"Unnamed Rd, Newcastle, WY 82701, USA"
1440	2	4	46	1785534	SD	South Dakota	43.7241	-103.564453	"43.7241,-103.564453"	1440	"W View Rd, Black Hills National Forest, Custer, SD 57730, USA"
1441	2	4	46	1785534	SD	South Dakota	43.771264	-102.774927	"43.771264,-102.774927"	1441	"River Rd, Buffalo Gap National Grassland, Scenic, SD 57780, USA"
1442	2	4	46	1785534	SD	South Dakota	43.813239	-101.984287	"43.813239,-101.984287"	1442	"Sound 240, Badlands National Park, Wall, SD 57790, USA"
1443	2	4	46	1785534	SD	South Dakota	43.850014	-101.192661	"43.850014,-101.192661"	1443	"Cs 5B, Belvidere, SD 57521, USA"
1444	2	4	46	1785534	SD	South Dakota	43.881582	-100.400176	"43.881582,-100.400176"	1444	"County Road S10, Draper, SD 57531, USA"
1445	2	4	46	1785534	SD	South Dakota	43.907935	-99.606964	"43.907935,-99.606964"	1445	"State Highway 47, Reliance, SD 57569, USA"
1446	2	4	46	1785534	SD	South Dakota	43.929067	-98.813154	"43.929067,-98.813154"	1446	"239th St, White Lake, SD 57383, USA"
1447	2	4	46	1785534	SD	South Dakota	43.944973	-98.018877	"43.944973,-98.018877"	1447	"Unnamed Rd, Letcher, SD 57359, USA"
1448	2	4	46	1785534	SD	South Dakota	43.955649	-97.224265	"43.955649,-97.224265"	1448	"Unnamed Rd, Madison, SD 57042, USA"
1449	2	4	27	662849	MN	Minnesota	43.961093	-96.42945	"43.961093,-96.42945"	1449	"739-789 County Road 13, Pipestone, MN 56164, USA"
1450	2	4	27	662849	MN	Minnesota	43.961304	-95.634564	"43.961304,-95.634564"	1450	"81st St, Avoca, MN 56114, USA"
1451	2	4	27	662849	MN	Minnesota	43.956281	-94.839738	"43.956281,-94.839738"	1451	"Unnamed Rd, Butterfield, MN 56120, USA"
1452	2	4	27	662849	MN	Minnesota	43.946026	-94.045105	"43.946026,-94.045105"	1452	"55757 137th St, Mapleton, MN 56065, USA"
1453	2	4	27	662849	MN	Minnesota	43.930541	-93.250796	"43.930541,-93.250796"	1453	"County Road 3, Ellendale, MN 56026, USA"
1454	2	4	27	662849	MN	Minnesota	43.90983	-92.456944	"43.90983,-92.456944"	1454	"503 80th St SE, Rochester, MN 55904, USA"
1455	2	4	27	662849	MN	Minnesota	43.883897	-91.663679	"43.883897,-91.663679"	1455	"Pleasant Valley Rd, Winona, MN 55987, USA"
1456	2	3	55	1779806	WI	Wisconsin	43.852749	-90.871131	"43.852749,-90.871131"	1456	"7262-7264 Kate Ave, Sparta, WI 54656, USA"
1457	2	3	55	1779806	WI	Wisconsin	43.816393	-90.07943	"43.816393,-90.07943"	1457	"956-998 Meyer Rd, Mauston, WI 53948, USA"
1458	2	3	55	1779806	WI	Wisconsin	43.774837	-89.288706	"43.774837,-89.288706"	1458	"County Highway C, Montello, WI 53949, USA"
1459	2	3	55	1779806	WI	Wisconsin	43.72809	-88.499086	"43.72809,-88.499086"	1459	"Wild Goose State Trail, Fond du Lac, WI 54937, USA"
1460	2	3	55	1779806	WI	Wisconsin	43.676164	-87.710697	"43.676164,-87.710697"	1460	"732 Beach Park Ln, Sheboygan, WI 53081, USA"
1461	2	3	26	1779789	MI	Michigan	43.619071	-86.923665	"43.619071,-86.923665"	1461	"Oceana, MI, USA"
1462	2	3	26	1779789	MI	Michigan	43.556823	-86.138114	"43.556823,-86.138114"	1462	"5600-5698 E Garfield Rd, Manistee National Forest, Hesperia, MI 49421, USA"
1463	2	3	26	1779789	MI	Michigan	43.489436	-85.354168	"43.489436,-85.354168"	1463	"13001-13779 Jefferson Rd, Morley, MI 49336, USA"
1464	2	3	26	1779789	MI	Michigan	43.416924	-84.571946	"43.416924,-84.571946"	1464	"8447-8877 N Bagley Rd, St Louis, MI 48880, USA"
1465	2	3	26	1779789	MI	Michigan	43.339304	-83.79157	"43.339304,-83.79157"	1465	"5752-5998 Weiss Rd, Frankenmuth, MI 48734, USA"
1466	2	3	26	1779789	MI	Michigan	43.256593	-83.013157	"43.256593,-83.013157"	1466	"8513-8515 County Highway 36, Marlette, MI 48453, USA"
1467	1	2	36	1779796	NY	New York	42.654571	-78.390271	"42.654571,-78.390271"	1467	"4854 State Highway 77, Java Center, NY 14082, USA"
1468	1	2	36	1779796	NY	New York	42.536819	-77.628739	"42.536819,-77.628739"	1468	"Genesee Expy, Wayland, NY 14572, USA"
1469	1	2	36	1779796	NY	New York	42.414158	-76.87004	"42.414158,-76.87004"	1469	"3800-3816 S Falls Rd, Burdett, NY 14818, USA"
1470	1	2	36	1779796	NY	New York	42.286615	-76.114273	"42.286615,-76.114273"	1470	"655-699 N Ketchumville Rd, Berkshire, NY 13736, USA"
1471	1	2	36	1779796	NY	New York	42.154219	-75.361534	"42.154219,-75.361534"	1471	"Dunbar Rd, Walton, NY 13856, USA"
1472	1	2	36	1779796	NY	New York	42.016998	-74.611916	"42.016998,-74.611916"	1472	"Turnwood Rd, Livingston Manor, NY 12758, USA"
1473	1	2	36	1779796	NY	New York	41.874984	-73.86551	"41.874984,-73.86551"	1473	"431-439 Schultz Hill Rd, Staatsburg, NY 12580, USA"
1474	1	1	9	1779780	CT	Connecticut	41.728208	-73.122405	"41.728208,-73.122405"	1474	"32-98 Old Newton Rd, Northfield, CT 06778, USA"
1475	1	1	9	1779780	CT	Connecticut	41.5767	-72.382684	"41.5767,-72.382684"	1475	"110 Prospect Hill Rd, Colchester, CT 06415, USA"
1476	1	1	44	1219835	RI	Rhode Island	41.420496	-71.646431	"41.420496,-71.646431"	1476	"18 Jonathan Dr, Charlestown, RI 02813, USA"
1477	4	9	6	1779778	CA	California	41.282091	-123.555283	"41.282091,-123.555283"	1477	"Red Cap Rd, Six Rivers National Forest, Orleans, CA 95556, USA"
1478	4	9	6	1779778	CA	California	41.458544	-122.828588	"41.458544,-122.828588"	1478	"600 Eastside Rd, Etna, CA 96027, USA"
1479	4	9	6	1779778	CA	California	41.630409	-122.098025	"41.630409,-122.098025"	1479	"Dry Creek Rd, Klamath National Forest, Weed, CA 96094, USA"
1480	4	9	6	1779778	CA	California	41.797649	-121.363665	"41.797649,-121.363665"	1480	"1000 County Road 128, Tulelake, CA 96134, USA"
1481	4	9	6	1779778	CA	California	41.960226	-120.625584	"41.960226,-120.625584"	1481	"Corral Creek Rd, Modoc National Forest, CA, USA"
1482	4	9	41	1155107	OR	Oregon	42.118106	-119.88386	"42.118106,-119.88386"	1482	"Unnamed Rd, Adel, OR 97620, USA"
1483	4	9	41	1155107	OR	Oregon	42.271255	-119.138574	"42.271255,-119.138574"	1483	"Unnamed Rd, OR, USA"
1484	4	9	41	1155107	OR	Oregon	42.419638	-118.389811	"42.419638,-118.389811"	1484	"Unnamed Rd, Princeton, OR 97721, USA"
1485	4	9	41	1155107	OR	Oregon	42.563223	-117.637656	"42.563223,-117.637656"	1485	"Rattlesnake Creek Rd, JORDAN VALLEY, OR 97910, USA"
1486	4	8	16	1779783	ID	Idaho	42.701979	-116.8822	"42.701979,-116.8822"	1486	"Unnamed Rd, Murphy, ID 83650, USA"
1487	4	8	16	1779783	ID	Idaho	42.835875	-116.123534	"42.835875,-116.123534"	1487	"Poison Creek Rd, Grand View, ID 83624, USA"
1488	4	8	16	1779783	ID	Idaho	42.964881	-115.361755	"42.964881,-115.361755"	1488	"546 N Taylor Rd, Glenns Ferry, ID 83623, USA"
1489	4	8	16	1779783	ID	Idaho	43.088967	-114.596959	"43.088967,-114.596959"	1489	"Unnamed Rd, Shoshone, ID 83352, USA"
1490	4	8	16	1779783	ID	Idaho	43.208108	-113.829247	"43.208108,-113.829247"	1490	"Kamimah Rd, Carey, ID 83320, USA"
1491	4	8	16	1779783	ID	Idaho	43.322274	-113.058722	"43.322274,-113.058722"	1491	"Unnamed Rd, ID, USA"
1492	4	8	16	1779783	ID	Idaho	43.431442	-112.28549	"43.431442,-112.28549"	1492	"Unnamed Rd, Shelley, ID 83274, USA"
1493	4	8	16	1779783	ID	Idaho	43.535585	-111.509658	"43.535585,-111.509658"	1493	"1751-1795 Swan Valley Hwy, Ririe, ID 83443, USA"
1494	4	8	56	1779807	WY	Wyoming	43.634681	-110.731336	"43.634681,-110.731336"	1494	"10650 Upper Meadow Rd, Jackson, WY 83001, USA"
1495	4	8	56	1779807	WY	Wyoming	43.728707	-109.950638	"43.728707,-109.950638"	1495	"Brooks Lake Rd, Shoshone National Forest, Dubois, WY 82513, USA"
1496	4	8	56	1779807	WY	Wyoming	43.817642	-109.167678	"43.817642,-109.167678"	1496	"6021 Cottonwood Cre Rd, Thermopolis, WY 82443, USA"
1497	4	8	56	1779807	WY	Wyoming	43.901464	-108.382573	"43.901464,-108.382573"	1497	"Unnamed Rd, Worland, WY 82401, USA"
1498	4	8	56	1779807	WY	Wyoming	43.980155	-107.595441	"43.980155,-107.595441"	1498	"Blue Bank Rd, WY, USA"
1499	4	8	56	1779807	WY	Wyoming	44.053697	-106.806405	"44.053697,-106.806405"	1499	"Robinson Canyon Rd, Buffalo, WY 82834, USA"
1500	4	8	56	1779807	WY	Wyoming	44.122073	-106.015586	"44.122073,-106.015586"	1500	"Gillette, WY 82718, USA"
1501	4	8	56	1779807	WY	Wyoming	44.185267	-105.223109	"44.185267,-105.223109"	1501	"Unnamed Rd, Rozet, WY 82727, USA"
1502	4	8	56	1779807	WY	Wyoming	44.243265	-104.429099	"44.243265,-104.429099"	1502	"State Highway 116, Sundance, WY 82729, USA"
1503	2	4	46	1785534	SD	South Dakota	44.296052	-103.633686	"44.296052,-103.633686"	1503	"Unnamed Rd, Black Hills National Forest, Deadwood, SD 57732, USA"
1504	2	4	46	1785534	SD	South Dakota	44.343617	-102.836997	"44.343617,-102.836997"	1504	"County Highway Mc-21, Box Elder, SD 57719, USA"
1505	2	4	46	1785534	SD	South Dakota	44.385949	-102.039162	"44.385949,-102.039162"	1505	"Quinn-Pedro Rd, Wall, SD 57790, USA"
1506	2	4	46	1785534	SD	South Dakota	44.423037	-101.240314	"44.423037,-101.240314"	1506	"Unnamed Rd, Midland, SD 57552, USA"
1507	2	4	46	1785534	SD	South Dakota	44.454874	-100.440585	"44.454874,-100.440585"	1507	"Unnamed Rd, Fort Pierre, SD 57532, USA"
1508	2	4	46	1785534	SD	South Dakota	44.481451	-99.640107	"44.481451,-99.640107"	1508	"326th Ave, Holabird, SD 57540, USA"
1509	2	4	46	1785534	SD	South Dakota	44.502763	-98.839014	"44.502763,-98.839014"	1509	"19832-19898 367th Ave, St Lawrence, SD 57373, USA"
1510	2	4	46	1785534	SD	South Dakota	44.518805	-98.037442	"44.518805,-98.037442"	1510	"19756-19772 409th Ave, Yale, SD 57386, USA"
1511	2	4	46	1785534	SD	South Dakota	44.529572	-97.235526	"44.529572,-97.235526"	1511	"44850-44898 197th St, Lake Norden, SD 57248, USA"
1512	2	4	27	662849	MN	Minnesota	44.535062	-96.433401	"44.535062,-96.433401"	1512	"Unnamed Rd, Hendricks, MN 56136, USA"
1513	2	4	27	662849	MN	Minnesota	44.535275	-95.631202	"44.535275,-95.631202"	1513	"County Road 78, Cottonwood, MN 56229, USA"
1514	2	4	27	662849	MN	Minnesota	44.530209	-94.829066	"44.530209,-94.829066"	1514	"41537-41999 State Highway 19, Franklin, MN 55333, USA"
1515	2	4	27	662849	MN	Minnesota	44.519867	-94.027128	"44.519867,-94.027128"	1515	"29535-29701 381st Ln, Henderson, MN 56044, USA"
1516	2	4	27	662849	MN	Minnesota	44.50425	-93.225523	"44.50425,-93.225523"	1516	"7915 307th St W, Northfield, MN 55057, USA"
1517	2	4	27	662849	MN	Minnesota	44.483363	-92.424387	"44.483363,-92.424387"	1517	"30165 County 5 Blvd, Red Wing, MN 55066, USA"
1518	2	3	55	1779806	WI	Wisconsin	44.457209	-91.623855	"44.457209,-91.623855"	1518	"Hayes Rd, Mondovi, WI 54755, USA"
1519	2	3	55	1779806	WI	Wisconsin	44.425796	-90.82406	"44.425796,-90.82406"	1519	"State Highway 27, Merrillan, WI 54754, USA"
1520	2	3	55	1779806	WI	Wisconsin	44.38913	-90.025136	"44.38913,-90.025136"	1520	"Unnamed Rd, Wisconsin Rapids, WI 54495, USA"
1521	2	3	55	1779806	WI	Wisconsin	44.34722	-89.227215	"44.34722,-89.227215"	1521	"11138 Badger Dr, Waupaca, WI 54981, USA"
1522	2	3	55	1779806	WI	Wisconsin	44.300076	-88.430429	"44.300076,-88.430429"	1522	"3808 N Gillett St, Appleton, WI 54913, USA"
1523	2	3	55	1779806	WI	Wisconsin	44.247709	-87.634908	"44.247709,-87.634908"	1523	"849 Oak St, Mishicot, WI 54228, USA"
1524	2	3	26	1779789	MI	Michigan	44.190131	-86.840781	"44.190131,-86.840781"	1524	"Manistee, MI, USA"
1525	2	3	26	1779789	MI	Michigan	44.127355	-86.048175	"44.127355,-86.048175"	1525	"Frd 5430, Manistee National Forest, Irons, MI 49644, USA"
1526	2	3	26	1779789	MI	Michigan	44.059396	-85.257218	"44.059396,-85.257218"	1526	"8400-8998 17 Mile Rd, Marion, MI 49665, USA"
